Address:,USB0::0x0957::0x179B::MY59127617::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
,,,-0.00270833369,-0.462311499286443,0.00363066664431244,
,,,-0.0026562503575,-0.45628134929575,-0.0322487299563363,
,,,-0.002604167025,-0.450251199305058,0.0292588070733473,
,,,-0.0025520836925,-0.442713511816692,0.0292588070733473,
,,,-0.00250000036,-0.436180849326774,0.0617211182834581,
,,,-0.0024479170275,-0.429648186836857,0.0805150879314169,
,,,-0.002395833695,-0.422110499348491,0.132625640137121,
,,,-0.0023437503625,-0.415577836858574,0.218907046248205,
,,,-0.00229166703,-0.408040149370208,0.34533920569811,
,,,-0.0022395836975,-0.399999949382618,0.570012570125982,
,,,-0.002187500365,-0.391959749395028,0.864736185059883,
,,,-0.0021354170325,-0.383919549407437,1.04413316806313,
,,,-0.0020833337,-0.375879349419847,0.790414577815682,
,,,-0.0020312503675,-0.366834124433808,0.382927144994028,
,,,-0.001979167035,-0.358291411946993,0.121520112617873,
,,,-0.0019270837025,-0.349246186960954,-0.0501884282566607,
,,,-0.00187500037,-0.339698449475691,-0.124510035500862,
,,,-0.0018229170375,-0.331155736988876,-0.179183401749469,
,,,-0.001770833705,-0.322613024502061,-0.20395727083087,
,,,-0.0017187503725,-0.313567799516022,-0.219334155088291,
,,,-0.00166666704,-0.304522574529983,-0.217625612393022,
,,,-0.0016145837075,-0.295477349543944,-0.227876868564636,
,,,-0.001562500375,-0.286432124557905,-0.22104269778356,
,,,-0.0015104170425,-0.276884387072641,-0.208228627569042,
,,,-0.00145833371,-0.268341674585827,-0.216771341045387,
,,,-0.0014062503775,-0.258793937100563,-0.197123100049794,
,,,-0.001354167045,-0.250251224613748,-0.188580386573449,
,,,-0.0013020837125,-0.241205999627709,-0.174912045011297,
,,,-0.00125000038,-0.23216077464167,-0.178329130401835,
,,,-0.0011979170475,-0.223115549655631,-0.168932145577855,
,,,-0.001145833715,-0.213567812170368,-0.174057773663662,
,,,-0.0010937503825,-0.204522587184329,-0.150992447277531,
,,,-0.00104166705,-0.195477362198289,-0.144158276496455,
,,,-0.000989583717499999,-0.186934649711475,-0.147575361886993,
,,,-0.000937500385000001,-0.177889424725436,-0.120238678762689,
,,,-0.0008854170525,-0.169849224737845,-0.136469834367745,
,,,-0.000833333719999999,-0.160803999751806,-0.128781392239034,
,,,-0.000781250387500002,-0.152261287264992,-0.1279271208914,
,,,-0.000729167055,-0.143718574778177,-0.109987422591075,
,,,-0.000677083722499999,-0.134673349792138,-0.122801492805593,
,,,-0.000625000390000002,-0.126633149804547,-0.109987422591075,
,,,-0.0005729170575,-0.117587924818508,-0.103153251809999,
,,,-0.000520833724999999,-0.108542699832469,-0.104861794505268,
,,,-0.000468750392500002,-0.100502499844879,-0.0954648096812889,
,,,-0.000416667060000001,-0.0924622998572886,-0.0894849102478474,
,,,-0.000364583727499999,-0.0839195873704739,-0.0911934529431164,
,,,-0.000312500395000002,-0.0758793873828836,-0.0860678248573095,
,,,-0.000260417062500001,-0.0668341623968445,-0.085213553509675,
,,,-0.000208333729999999,-0.0577889374108054,-0.078379382728599,
,,,-0.000156250397500002,-0.0497487374232151,-0.0630024984711781,
,,,-0.000104167065000001,-0.0412060249364004,-0.0706909405998886,
,,,-5.20837324999995E-05,-0.03316582494881,-0.073253754642792,
,,,-4.00000001871126E-10,-0.0246231124619953,-0.0621482271235436,
,,,5.20829324999993E-05,-0.0160803999751806,-0.0527512422995642,
,,,0.000104166265,-0.00653266248991713,-0.0621482271235436,
,,,0.000156249597499998,0.00301507499534637,-0.0553140563424677,
,,,0.000208332929999999,0.0115577874821611,-0.0630024984711781,
,,,0.0002604162625,0.0206030124682002,-0.0655653125140816,
,,,0.000312499594999998,0.0291457249550149,-0.0553140563424677,
,,,0.000364582927499999,0.0391959749395028,-0.0433542574755847,
,,,0.00041666626,0.0487437124247663,-0.0339572726516053,
,,,0.000468749592500001,0.057286424911581,-0.0604396844282746,
,,,0.000520832924999999,0.0673366748960689,-0.0459170715184882,
,,,0.0005729162575,0.0773869248805568,-0.0365200866945088,
,,,0.000624999590000001,0.0864321498665959,-0.0382286293897778,
,,,0.000677082922499999,0.0959798873518594,-0.0442085288232192,
,,,0.000729166255,0.105025112337898,-0.0424999861279503,
,,,0.000781249587500001,0.114572849823162,-0.0382286293897778,
,,,0.000833332919999999,0.124120587308425,-0.0373743580421433,
,,,0.0008854162525,0.133668324793689,-0.0365200866945088,
,,,0.000937499585000001,0.142211037280504,-0.0160175743512809,
,,,0.000989582917499999,0.151256262266543,-0.0313944586087018,
,,,0.00104166625,0.160301487252582,-0.0348115439992398,
,,,0.0010937495825,0.168844199739397,-0.0211432024370879,
,,,0.001145832915,0.177386912226211,-0.0237060164799914,
,,,0.0011979162475,0.185929624713026,-0.0151633030036464,
,,,0.00124999958,0.194472337199841,-0.0279773732181638,
,,,0.0013020829125,0.202512537187431,-0.012600488960743,
,,,0.001354166245,0.210552737175021,-0.0219974737847224,
,,,0.0014062495775,0.219095449661836,-0.0151633030036464,
,,,0.00145833291,0.226633137150202,-0.0143090316560119,
,,,0.0015104162425,0.235175849637017,-0.0100376749178395,
,,,0.001562499575,0.243718562123831,-0.0177261170465499,
,,,0.0016145829075,0.251256249612197,-0.012600488960743,
,,,0.00166666624,0.258793937100563,-0.0373743580421433,
,,,0.0017187495725,0.266331624588929,0.000213581253774464,
,,,0.001770832905,0.273869312077295,-0.00320350413676351,
,,,0.0018229162375,0.281406999565661,0.00875629473011941,
,,,0.00187499957,0.288944687054027,0.00790202338248491,
,,,0.0019270829025,0.296482374542393,0.00192212394904345,
,,,0.001979166235,0.303517549531534,0.0113191087730229,
,,,0.0020312495675,0.3110552370199,0.0284045357257128,
,,,0.0020833329,0.318592924508266,0.0395100632449612,
,,,0.0021354162325,0.325628099497408,0.0540326761547476,
,,,0.002187499565,0.332663274486549,0.0625753896310925,
,,,0.0022395828975,0.340200961974915,0.101017600274645,
,,,0.00229166623,0.347236136964057,0.142022624961101,
,,,0.0023437495625,0.354271311953198,0.190716091776267,
,,,0.002395832895,0.361808999441564,0.294937196187675,
,,,0.0024479162275,0.368341661931481,0.442726139328443,
,,,0.00249999956,0.375376836920623,0.672525131842121,
,,,0.0025520828925,0.38190949941054,0.944183420389891,
,,,0.002604166225,0.388944674399681,1.03388191189151,
,,,0.0026562495575,0.394974824390374,0.822876889025792,
,,,0.00270833289,0.401507486880291,0.48031407862436,
,,,0.0027604162225,0.408040149370208,0.200113076600246,
,,,0.002812499555,0.414070299360901,0.00363066664431244,
,,,0.0028645828875,0.420602961850818,-0.07667084003333,
,,,0.00291666622,0.426633111841511,-0.139886919758283,
,,,0.0029687495525,0.433165774331428,-0.182600487140007,
,,,0.003020832885,0.438190899323672,-0.206520084873773,
,,,0.0030729162175,0.44371853681514,-0.209937170264311,
,,,0.00312499955,0.449748686805833,-0.212499984307215,
,,,0.0031770828825,0.454773811798077,-0.227022597217001,
,,,0.003229166215,0.460301449289545,-0.223605511826463,
,,,0.0032812495475,0.465326574281789,-0.208228627569042,
,,,0.00333333288,0.470854211773258,-0.200540185440332,
,,,0.0033854162125,0.475879336765502,-0.202248728135601,
,,,0.003437499545,0.480904461757746,-0.192851743311621,
,,,0.0034895828775,0.48592958674999,-0.178329130401835,
,,,0.00354166621,0.490452199243009,-0.167223602882586,
,,,0.0035937495425,0.494974811736029,-0.173203502316028,
,,,0.003645832875,0.499999936728273,-0.166369331534952,
,,,0.0036979162075,0.504522549221292,-0.148429633234628,
,,,0.00374999954,0.509045161714312,-0.150992447277531,
,,,0.0038020828725,0.513065261708107,-0.139032648410648,
,,,0.003854166205,0.517085361701902,-0.138178377063014,
,,,0.0039062495375,0.521105461695697,-0.134761291672476,
,,,0.00395833287,0.524623049190268,-0.115113050676882,
,,,0.0040104162025,0.528140636684839,-0.111695965286344,
,,,0.004062499535,0.531155711680185,-0.104861794505268,
,,,0.0041145828675,0.534170786675531,-0.0860678248573095,
,,,0.0041666662,0.537688374170102,-0.114258779329248,
,,,0.0042187495325,0.539698424167,-0.0894849102478474,
,,,0.004270832865,0.542210986663122,-0.0860678248573095,
,,,0.0043229161975,0.544221036660019,-0.0860678248573095,
,,,0.00437499953,0.546231086656917,-0.078379382728599,
,,,0.0044270828625,0.54773862415459,-0.0775251113809645,
,,,0.004479166195,0.549748674151488,-0.0706909405998886,
,,,0.0045312495275,0.550753699149936,-0.0689823979046196,
,,,0.00458333286,0.55226123664761,-0.0758165686856955,
,,,0.0046354161925,0.553266261646058,-0.0553140563424677,
,,,0.004687499525,0.554271286644507,-0.0510426996042952,
,,,0.0047395828575,0.554271286644507,-0.0536055136471987,
,,,0.00479166619,0.554773799143732,-0.0527512422995642,
,,,0.0048437495225,0.554773799143732,-0.0424999861279503,
,,,0.004895832855,0.554773799143732,-0.0518969709519297,
,,,0.0049479161875,0.554773799143732,-0.0510426996042952,
,,,0.00499999952,0.554271286644507,-0.0450628001708537,
,,,0.0050520828525,0.553266261646058,-0.0399371720850468,
,,,0.005104166185,0.552763749146834,-0.0331030013039708,
,,,0.0051562495175,0.551256211649161,-0.0373743580421433,
,,,0.00520833285,0.550753699149936,-0.0271231018705294,
,,,0.0052604161825,0.549246161652263,-0.0296859159134328,
,,,0.005312499515,0.54773862415459,-0.0382286293897778,
,,,0.0053645828475,0.546733599156141,-0.0271231018705294,
,,,0.00541666618,0.545226061658468,-0.0262688305228949,
,,,0.0054687495125,0.543718524160795,-0.0211432024370879,
,,,0.005520832845,0.541708474163897,-0.0288316445657983,
,,,0.0055729161775,0.540200936666224,-0.0211432024370879,
,,,0.00562499951,0.538693399168551,-0.0211432024370879,
,,,0.0056770828425,0.537185861670878,-0.0202889310894534,
,,,0.005729166175,0.53517581167398,-0.0296859159134328,
,,,0.0057812495075,0.533668274176307,-0.0194346597418189,
,,,0.00583333284,0.532160736678634,-0.0262688305228949,
,,,0.0058854161725,0.530653199180961,-0.0228517451323569,
,,,0.005937499505,0.528643149184063,-0.0100376749178395,
,,,0.0059895828375,0.52713561168639,-0.010891946265474,
,,,0.00604166617,0.525125561689492,-0.0143090316560119,
,,,0.0060937495025,0.523618024191819,-0.0117462176131085,
,,,0.006145832835,0.521105461695697,-0.010891946265474,
,,,0.0061979161675,0.5190954116988,-0.0168718456989154,
,,,0.0062499995,0.517085361701902,-0.0100376749178395,
,,,0.0063020828325,0.515075311705004,-0.012600488960743,
,,,0.006354166165,0.513567774207331,-0.0117462176131085,
,,,0.0064062494975,0.511557724210434,-0.005766318179667,
,,,0.00645833283,0.509547674213536,-0.0117462176131085,
,,,0.0065104161625,0.507035111717414,-0.00918340357020497,
,,,0.006562499495,0.505527574219741,-0.0100376749178395,
,,,0.0066145828275,0.503517524222843,-0.00662058952730149,
,,,0.00666666616,0.501507474225946,-0.010891946265474,
,,,0.0067187494925,0.499497424229048,-0.0134547603083774,
,,,0.006770832825,0.496984861732926,0.00277639529667795,
,,,0.0068229161575,0.494472299236804,-0.0100376749178395,
,,,0.00687499949,0.491959736740682,-0.00234923278912902,
,,,0.0069270828225,0.48944717424456,-0.00747486087493598,
,,,0.006979166155,0.486934611748438,-0.00149496144149452,
,,,0.0070312494875,0.483919536753092,0.00106785260140896,
,,,0.00708333282,0.480904461757746,0.00448493799194694,
,,,0.0071354161525,0.477386874263175,0.00277639529667795,
,,,0.007187499485,0.472864261770155,0.0096105660777539,
,,,0.0072395828175,0.46884416177636,0.0104648374253884,
,,,0.00729166615,0.464321549283341,0.0096105660777539,
,,,0.0073437494825,0.459296424291097,0.0104648374253884,
,,,0.007395832815,0.453266274300404,0.0301130784209818,
,,,0.0074479161475,0.447236124309711,0.0395100632449612,
,,,0.00749999948,0.441205974319018,0.0429271486354992,
,,,0.0075520828125,0.434673311829101,0.0565954901976511,
,,,0.007604166145,0.42763813683996,0.103580414317548,
,,,0.0076562494775,0.420100449351594,0.141168353613466,
,,,0.00770833281,0.412562761863228,0.206947247381322,
,,,0.0077604161425,0.405025074374862,0.325690964702517,
,,,0.007812499475,0.396482361888047,0.54865578643512,
,,,0.0078645828075,0.387939649401233,0.903178395703435,
,,,0.00791666614,0.379396936914418,1.05951005232055,
,,,0.0079687494725,0.370351711928379,0.780163321644068,
,,,0.008020832805,0.362311511940788,0.371821617474779,
,,,0.0080729161375,0.352763774455525,0.108706042403355,
,,,0.00812499947,0.343718549469486,-0.0331030013039708,
,,,0.0081770828025,0.334673324483447,-0.126218578196131,
,,,0.008229166135,0.325628099497408,-0.161243703449145,
,,,0.0082812494675,0.316582874511369,-0.191997471963987,
,,,0.0083333328,0.308040162024554,-0.196268828702159,
,,,0.0083854161325,0.298994937038515,-0.20395727083087,
,,,0.008437499465,0.289949712052476,-0.200540185440332,
,,,0.0084895827975,0.280904487066437,-0.189434657921083,
,,,0.00854166613,0.271859262080397,-0.190288929268718,
,,,0.0085937494625,0.263316549593583,-0.1774748590542,
,,,0.008645832795,0.254773837106768,-0.181746215792373,
,,,0.0086979161275,0.245728612120729,-0.162097974796779,
,,,0.00874999946,0.23668338713469,-0.163806517492048,
,,,0.0088020827925,0.227135649649426,-0.151846718625166,
,,,0.008854166125,0.218592937162612,-0.156972346710972,
,,,0.0089062494575,0.209547712176573,-0.139032648410648,
,,,0.00895833279,0.199999974691309,-0.139886919758283,
,,,0.0090104161225,0.191959774703719,-0.117675864719786,
,,,0.009062499455,0.18291454971768,-0.132198477629572,
,,,0.0091145827875,0.173869324731641,-0.11853013606742,
,,,0.00916666612,0.164824099745601,-0.106570337200537,
,,,0.0092187494525,0.155778874759562,-0.109987422591075,
,,,0.009270832785,0.147236162272748,-0.11084169393871,
,,,0.0093229161175,0.139195962285157,-0.104861794505268,
,,,0.00937499945,0.130653249798343,-0.100590437767096,
,,,0.0094270827825,0.121608024812303,-0.0920477242907509,
,,,0.009479166115,0.113065312325489,-0.0971733523765579,
,,,0.0095312494475,0.104522599838674,-0.0809421967715025,
,,,0.00958333278,0.0964823998510838,-0.0860678248573095,
,,,0.0096354161125,0.087939687364269,-0.080087925423868,
,,,0.009687499445,0.0798994873766787,-0.0689823979046196,
,,,0.0097395827775,0.071356774889864,-0.0638567698188126,
,,,0.00979166611,0.0628140624030493,-0.0698366692522541,
,,,0.0098437494425,0.054773862415459,-0.0638567698188126,
,,,0.009895832775,0.0462311499286443,-0.0681281265569851,
,,,0.0099479161075,0.0371859249426052,-0.0647110411664471,
,,,0.00999999944,0.0281406999565661,-0.0604396844282746,
,,,0.0100520827725,0.019095474970527,-0.0578768703853711,
,,,0.010104166105,0.0105527624837123,-0.0433542574755847,
,,,0.0101562494375,0.00201004999689758,-0.0527512422995642,
,,,0.01020833277,-0.00753768748836592,-0.0407914434326813,
,,,0.0102604161025,-0.0170854249736294,-0.0459170715184882,
,,,0.010312499435,-0.0256281374604441,-0.0467713428661227,
,,,0.0103645827675,-0.0346733624464832,-0.0399371720850468,
,,,0.0104166661,-0.0432160749332979,-0.0373743580421433,
,,,0.0104687494325,-0.0532663249177858,-0.0356658153468743,
,,,0.010520832765,-0.0628140624030493,-0.0373743580421433,
,,,0.0105729160975,-0.0723617998883128,-0.0322487299563363,
,,,0.01062499943,-0.0819095373735763,-0.0348115439992398,
,,,0.0106770827625,-0.0909547623596154,-0.0305401872610673,
,,,0.010729166095,-0.100502499844879,-0.0305401872610673,
,,,0.0107812494275,-0.110050237330142,-0.0254145591752604,
,,,0.01083333276,-0.119597974815406,-0.0339572726516053,
,,,0.0108854160925,-0.128643199801445,-0.0177261170465499,
,,,0.010937499425,-0.137688424787484,-0.0134547603083774,
,,,0.0109895827575,-0.146733649773523,-0.0348115439992398,
,,,0.01104166609,-0.155276362260338,-0.0228517451323569,
,,,0.0110937494225,-0.164824099745601,-0.0211432024370879,
,,,0.011145832755,-0.172361787233967,-0.0168718456989154,
,,,0.0111979160875,-0.181407012220006,-0.0194346597418189,
,,,0.01124999942,-0.189447212207597,-0.012600488960743,
,,,0.0113020827525,-0.197989924694411,-0.0262688305228949,
,,,0.011354166085,-0.206030124682002,-0.0134547603083774,
,,,0.0114062494175,-0.214572837168816,-0.0143090316560119,
,,,0.01145833275,-0.223115549655631,-0.0313944586087018,
,,,0.0115104160825,-0.231658262142446,-0.0160175743512809,
,,,0.011562499415,-0.240200974629261,-0.0211432024370879,
,,,0.0116145827475,-0.248743687116075,-0.00918340357020497,
,,,0.01166666608,-0.256281374604441,-0.0117462176131085,
,,,0.0117187494125,-0.263316549593583,0.00875629473011941,
,,,0.011770832745,-0.271356749581173,0.00277639529667795,
,,,0.0118229160775,-0.279396949568763,-0.00405777548439801,
,,,0.01187499941,-0.286934637057129,0.00363066664431244,
,,,0.0119270827425,-0.294472324545495,0.00192212394904345,
,,,0.011979166075,-0.302010012033861,0.00619348068721592,
,,,0.0120312494075,-0.308542674523778,0.0403643345925957,
,,,0.01208333274,-0.316080362012144,0.0318216211162508,
,,,0.0121354160725,-0.32361804950051,0.0429271486354992,
,,,0.012187499405,-0.330150711990427,0.0523241334594786,
,,,0.0122395827375,-0.337185886979569,0.0762437311932445,
,,,0.01229166607,-0.34422106196871,0.0958919721888378,
,,,0.0123437494025,-0.351758749457076,0.142876896308735,
,,,0.012395832735,-0.359296436945442,0.201821619295515,
,,,0.0124479160675,-0.366331611934584,0.302625638316385,
,,,0.0124999994,-0.373366786923725,0.441017596633174,
,,,0.0125520827325,-0.379899449413642,0.681922116666101,
,,,0.012604166065,-0.386934624402784,0.950163319823332,
,,,0.0126562493975,-0.393467286892701,1.02021357032936,
,,,0.01270833273,-0.399497436883394,0.792977391858585,
,,,0.0127604160625,-0.40703512437176,0.422223626985215,
,,,0.012812499395,-0.413065274362452,0.191570363123901,
,,,0.0128645827275,-0.418592911853921,0.0190075509017333,
,,,0.01291666606,-0.424623061844613,-0.0894849102478474,
,,,0.0129687493925,-0.430653211835306,-0.156118075363338,
,,,0.013020832725,-0.436180849326774,-0.184309029835276,
,,,0.0130729160575,-0.442713511816692,-0.203102999483235,
,,,0.01312499939,-0.44824114930816,-0.206520084873773,
,,,0.0131770827225,-0.454271299298853,-0.226168325869367,
,,,0.013229166055,-0.460301449289545,-0.223605511826463,
,,,0.0132812493875,-0.465829086781014,-0.221896969131194,
,,,0.01333333272,-0.471356724272482,-0.229585411259905,
,,,0.0133854160525,-0.476381849264726,-0.224459783174098,
,,,0.013437499385,-0.481909486756194,-0.213354255654849,
,,,0.0134895827175,-0.487437124247663,-0.19456028600689,
,,,0.01354166605,-0.492964761739131,-0.19456028600689,
,,,0.0135937493825,-0.497989886731375,-0.163806517492048,
,,,0.013645832715,-0.503015011723619,-0.181746215792373,
,,,0.0136979160475,-0.507035111717414,-0.178329130401835,
,,,0.01374999938,-0.512060236709658,-0.164660788839683,
,,,0.0138020827125,-0.516080336703453,-0.166369331534952,
,,,0.013854166045,-0.520602949196473,-0.156972346710972,
,,,0.0139062493775,-0.524120536691044,-0.125364306848496,
,,,0.01395833271,-0.528140636684839,-0.144158276496455,
,,,0.0140104160425,-0.531658224179409,-0.133052748977207,
,,,0.014062499375,-0.53517581167398,-0.116821593372151,
,,,0.0141145827075,-0.538190886669327,-0.138178377063014,
,,,0.01416666604,-0.540703449165449,-0.10144470911473,
,,,0.0142187493725,-0.543718524160795,-0.123655764153227,
,,,0.014270832705,-0.546231086656917,-0.109133151243441,
,,,0.0143229160375,-0.548241136653814,-0.104007523157634,
,,,0.01437499937,-0.549748674151488,-0.106570337200537,
,,,0.0144270827025,-0.55226123664761,-0.0886306389002129,
,,,0.014479166035,-0.553768774145283,-0.081796468119137,
,,,0.0145312493675,-0.555276311642956,-0.104861794505268,
,,,0.0145833327,-0.556281336641405,-0.0877763675525784,
,,,0.0146354160325,-0.557286361639854,-0.0638567698188126,
,,,0.014687499365,-0.558291386638302,-0.0689823979046196,
,,,0.0147395826975,-0.558793899137527,-0.0775251113809645,
,,,0.01479166603,-0.558793899137527,-0.0672738552093506,
,,,0.0148437493625,-0.559296411636751,-0.0561683276901022,
,,,0.014895832695,-0.558793899137527,-0.0638567698188126,
,,,0.0149479160275,-0.558291386638302,-0.0570225990377367,
,,,0.01499999936,-0.557286361639854,-0.0561683276901022,
,,,0.0150520826925,-0.556783849140629,-0.0510426996042952,
,,,0.015104166025,-0.55577882414218,-0.0587311417330056,
,,,0.0151562493575,-0.554773799143732,-0.0527512422995642,
,,,0.01520833269,-0.553266261646058,-0.0442085288232192,
,,,0.0152604160225,-0.551758724148385,-0.0450628001708537,
,,,0.015312499355,-0.550251186650712,-0.0536055136471987,
,,,0.0153645826875,-0.548743649153039,-0.0484798855613917,
,,,0.01541666602,-0.547236111655366,-0.0459170715184882,
,,,0.0154687493525,-0.545728574157692,-0.0553140563424677,
,,,0.015520832685,-0.543718524160795,-0.0416457147803158,
,,,0.0155729160175,-0.542210986663122,-0.0484798855613917,
,,,0.01562499935,-0.540200936666224,-0.0416457147803158,
,,,0.0156770826825,-0.538693399168551,-0.0407914434326813,
,,,0.015729166015,-0.537185861670878,-0.0331030013039708,
,,,0.0157812493475,-0.53517581167398,-0.0416457147803158,
,,,0.01583333268,-0.533668274176307,-0.0407914434326813,
,,,0.0158854160125,-0.531658224179409,-0.0407914434326813,
,,,0.015937499345,-0.530150686681736,-0.0373743580421433,
,,,0.0159895826775,-0.528140636684839,-0.0365200866945088,
,,,0.01604166601,-0.526130586687941,-0.0424999861279503,
,,,0.0160937493425,-0.524623049190268,-0.0262688305228949,
,,,0.016145832675,-0.52261299919337,-0.0279773732181638,
,,,0.0161979160075,-0.521105461695697,-0.0288316445657983,
,,,0.01624999934,-0.5190954116988,-0.0143090316560119,
,,,0.0163020826725,-0.517085361701902,-0.0279773732181638,
,,,0.016354166005,-0.51457279920578,-0.0271231018705294,
,,,0.0164062493375,-0.512562749208882,-0.0262688305228949,
,,,0.01645833267,-0.510552699211985,-0.0271231018705294,
,,,0.0165104160025,-0.508542649215087,-0.0185803883941844,
,,,0.016562499335,-0.50653259921819,-0.0228517451323569,
,,,0.0166145826675,-0.504522549221292,-0.0262688305228949,
,,,0.016666666,-0.502512499224395,-0.0143090316560119,
,,,0.0167187493325,-0.499999936728273,-0.0262688305228949,
,,,0.016770832665,-0.497989886731375,-0.0202889310894534,
,,,0.0168229159975,-0.495979836734477,-0.00747486087493598,
,,,0.01687499933,-0.492964761739131,-0.0151633030036464,
,,,0.0169270826625,-0.489949686743785,-0.0262688305228949,
,,,0.016979165995,-0.486934611748438,-0.012600488960743,
,,,0.0170312493275,-0.483417024253868,-0.0168718456989154,
,,,0.01708333266,-0.479396924260072,-0.00747486087493598,
,,,0.0171354159925,-0.475376824266277,0.00192212394904345,
,,,0.017187499325,-0.471356724272482,-0.00832913222257048,
,,,0.0172395826575,-0.466834111779463,-0.00149496144149452,
,,,0.01729166599,-0.461808986787219,0.0104648374253884,
,,,0.0173437493225,-0.455778836796526,0.0096105660777539,
,,,0.017395832655,-0.449246174306609,0.0275502643780783,
,,,0.0174479159875,-0.442210999317467,0.0420728772878647,
,,,0.01749999932,-0.43567833682755,0.0642839323263615,
,,,0.0175520826525,-0.428643161838409,0.0899120727553964,
,,,0.017604165985,-0.421607986849267,0.140314082265832,
,,,0.0176562493175,-0.414572811860126,0.214635689510033,
,,,0.01770833265,-0.407537636870984,0.348756291088648,
,,,0.0177604159825,-0.398994924384169,0.596494981902651,
,,,0.017812499315,-0.391457236895803,0.904886938398704,
,,,0.0178645826475,-0.383417036908213,1.03900753997732,
,,,0.01791666598,-0.374371811922174,0.755389452562667,
,,,0.0179687493125,-0.366331611934584,0.358153275912628,
,,,0.018020832645,-0.357286386948545,0.0890578014077619,
,,,0.0180729159775,-0.34874367446173,-0.0561683276901022,
,,,0.01812499931,-0.339195936976466,-0.137324105715379,
,,,0.0181770826425,-0.330653224489652,-0.179183401749469,
,,,0.018229165975,-0.322110512002837,-0.20395727083087,
,,,0.0182812493075,-0.313065287016798,-0.215062798350118,
,,,0.01833333264,-0.304020062030759,-0.223605511826463,
,,,0.0183854159725,-0.295477349543944,-0.220188426435925,
,,,0.018437499305,-0.286432124557905,-0.214208527002484,
,,,0.0184895826375,-0.276884387072641,-0.205665813526139,
,,,0.01854166597,-0.267336649587378,-0.207374356221408,
,,,0.0185937493025,-0.258793937100563,-0.196268828702159,
,,,0.018645832635,-0.249748712114524,-0.187726115225814,
,,,0.0186979159675,-0.240703487128485,-0.180891944444738,
,,,0.0187499993,-0.231155749643221,-0.18687184387818,
,,,0.0188020826325,-0.222110524657182,-0.16978641692549,
,,,0.018854165965,-0.212562787171919,-0.159535160753876,
,,,0.0189062492975,-0.20351756218588,-0.154409532668069,
,,,0.01895833263,-0.194472337199841,-0.155263804015703,
,,,0.0190104159625,-0.185929624713026,-0.14501254784409,
,,,0.019062499295,-0.177386912226211,-0.123655764153227,
,,,0.0191145826275,-0.168844199739397,-0.124510035500862,
,,,0.01916666596,-0.159798974753357,-0.1279271208914,
,,,0.0192187492925,-0.151256262266543,-0.11853013606742,
,,,0.019270832625,-0.142713549779728,-0.115113050676882,
,,,0.0193229159575,-0.134170837292913,-0.105716065852903,
,,,0.01937499929,-0.126130637305323,-0.0937562669860199,
,,,0.0194270826225,-0.117085412319284,-0.109133151243441,
,,,0.019479165955,-0.108040187333245,-0.0886306389002129,
,,,0.0195312492875,-0.0999999873456545,-0.0997361664194614,
,,,0.01958333262,-0.0914572748588398,-0.0843592821620405,
,,,0.0196354159525,-0.0834170748712495,-0.085213553509675,
,,,0.019687499285,-0.0753768748836592,-0.0911934529431164,
,,,0.0197395826175,-0.0663316498976201,-0.0809421967715025,
,,,0.01979166595,-0.057286424911581,-0.0758165686856955,
,,,0.0198437492825,-0.0492462249239907,-0.0672738552093506,
,,,0.019895832615,-0.040703512437176,-0.0706909405998886,
,,,0.0199479159475,-0.0326633124495856,-0.078379382728599,
,,,0.01999999928,-0.0246231124619953,-0.0655653125140816,
,,,0.0200520826125,-0.0160803999751806,-0.0664195838617161,
,,,0.020104165945,-0.00653266248991713,-0.0561683276901022,
,,,0.0201562492775,0.00251256249612197,-0.0595854130806401,
,,,0.02020833261,0.0115577874821611,-0.0510426996042952,
,,,0.0202604159425,0.0206030124682002,-0.0527512422995642,
,,,0.020312499275,0.0296482374542393,-0.0501884282566607,
,,,0.0203645826075,0.0396984874387272,-0.0373743580421433,
,,,0.02041666594,0.0492462249239907,-0.0442085288232192,
,,,0.0204687492725,0.0582914499100298,-0.0390829007374123,
,,,0.020520832605,0.0678391873952933,-0.0501884282566607,
,,,0.0205729159375,0.0778894373797812,-0.0450628001708537,
,,,0.02062499927,0.0869346623658203,-0.0356658153468743,
,,,0.0206770826025,0.0964823998510838,-0.0382286293897778,
,,,0.020729165935,0.105527624837123,-0.0424999861279503,
,,,0.0207812492675,0.115075362322386,-0.0450628001708537,
,,,0.0208333326,0.125125612306874,-0.0245602878276259,
,,,0.0208854159325,0.134170837292913,-0.0305401872610673,
,,,0.020937499265,0.142713549779728,-0.0433542574755847,
,,,0.0209895825975,0.151758774765767,-0.0348115439992398,
,,,0.02104166593,0.160301487252582,-0.0271231018705294,
,,,0.0210937492625,0.169346712238621,-0.0390829007374123,
,,,0.021145832595,0.177889424725436,-0.0185803883941844,
,,,0.0211979159275,0.18643213721225,-0.0245602878276259,
,,,0.02124999926,0.194472337199841,-0.0134547603083774,
,,,0.0213020825925,0.203015049686655,-0.0143090316560119,
,,,0.021354165925,0.21155776217347,-0.0288316445657983,
,,,0.0214062492575,0.219095449661836,-0.0202889310894534,
,,,0.02145833259,0.227135649649426,-0.0211432024370879,
,,,0.0215104159225,0.235678362136241,-0.0151633030036464,
,,,0.021562499255,0.243718562123831,-0.0185803883941844,
